LogCatcher;2019-02-05 15:53:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-05 15:53:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-05 15:53:39;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:57:31;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-05 15:57:31;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-05 15:57:33;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-05 15:57:34;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;tWarn;tWarn_3;Started Eduphoria_StudentAssessmentXML;0
LogCatcher;2019-02-05 15:57:51;TEDSAI_GUI_EDUPHORIA;Eduphoria_StudentAssessmentXML;Default;tWarn;tWarn_2;Ended Eduphoria_StudentAssessmentXML;0
LogCatcher;2019-02-05 15:57:51;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_7;Started Eduphoria_AssessmentMetaXML;0
LogCatcher;2019-02-05 15:57:52;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_1;Do Objectives Complex Type?;0
LogCatcher;2019-02-05 15:57:52;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_3;Do Objectives Learning Type?;0
LogCatcher;2019-02-05 15:57:52;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_6;Do Learning Objective?;0
LogCatcher;2019-02-05 15:57:52;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_4;Do Learning Standard?;0
LogCatcher;2019-02-05 15:57:52;TEDSAI_GUI_EDUPHORIA;Eduphoria_AssessmentMetaXML;Default;tWarn;tWarn_2;Ended Eduphoria_AssessmentMetaXML;0
LogCatcher;2019-02-05 15:57:52;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-05 15:57:52;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
